dataset,sampler,model,ratio,accuracy,precision,recall,f1
dermatology.csv,smote,Random Forest,0.8,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,smote,XGBoost,0.8,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,smote,LightGBM,0.8,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,smote,Random Forest,1.0,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,smote,XGBoost,1.0,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,smote,LightGBM,1.0,0.9545454545454546,0.9510233918128655,0.9451388888888889,0.945326278659612
dermatology.csv,customsmote,Random Forest,0.6,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,customsmote,XGBoost,0.6,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,customsmote,LightGBM,0.6,0.9818181818181818,0.9784722222222223,0.9784722222222223,0.9784722222222223
dermatology.csv,customsmote,Random Forest,0.8,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,customsmote,XGBoost,0.8,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,customsmote,LightGBM,0.8,0.9818181818181818,0.9784722222222223,0.9784722222222223,0.9784722222222223
dermatology.csv,customsmote,Random Forest,1.0,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,customsmote,XGBoost,1.0,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,customsmote,LightGBM,1.0,0.9818181818181818,0.9784722222222223,0.9784722222222223,0.9784722222222223
dermatology.csv,borderline,Random Forest,0.6,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,borderline,XGBoost,0.6,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,borderline,LightGBM,0.6,0.9818181818181818,0.9784722222222223,0.9784722222222223,0.9784722222222223
dermatology.csv,borderline,Random Forest,0.8,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,borderline,XGBoost,0.8,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,borderline,LightGBM,0.8,0.9818181818181818,0.9784722222222223,0.9784722222222223,0.9784722222222223
dermatology.csv,borderline,Random Forest,1.0,0.990909090909091,0.9901960784313726,0.9888888888888889,0.9892023685127134
dermatology.csv,borderline,XGBoost,1.0,0.9636363636363636,0.9594017094017094,0.9562499999999999,0.9565826330532213
dermatology.csv,borderline,LightGBM,1.0,0.9818181818181818,0.9784722222222223,0.9784722222222223,0.9784722222222223
diabetes.csv,Original,Random Forest,,0.7402597402597403,0.7150360866078589,0.7219784768211921,0.7179257570823836
diabetes.csv,Original,XGBoost,,0.7445887445887446,0.7219780219780221,0.7341059602649007,0.7261108096702237
diabetes.csv,Original,LightGBM,,0.7575757575757576,0.7322847682119206,0.7322847682119206,0.7322847682119206
diabetes.csv,smote,Random Forest,0.6,0.7402597402597403,0.7142857142857143,0.7190397350993378,0.71640202979211
diabetes.csv,smote,XGBoost,0.6,0.7445887445887446,0.7200670498084292,0.7282284768211921,0.7233532934131737
diabetes.csv,smote,LightGBM,0.6,0.7402597402597403,0.716903073286052,0.7278559602649006,0.7207896857373086
diabetes.csv,smote,Random Forest,0.8,0.7445887445887446,0.7209605950308593,0.7311672185430463,0.7247611931255933
diabetes.csv,smote,XGBoost,0.8,0.7229437229437229,0.7043501611170784,0.7204884105960265,0.7075486627630954
diabetes.csv,smote,LightGBM,0.8,0.7316017316017316,0.7116898148148147,0.727110927152318,0.7154720279720279
diabetes.csv,smote,Random Forest,1.0,0.7402597402597403,0.718016890835158,0.7307947019867549,0.7221331194867683
diabetes.csv,smote,XGBoost,1.0,0.7229437229437229,0.7043501611170784,0.7204884105960265,0.7075486627630954
diabetes.csv,smote,LightGBM,1.0,0.7229437229437229,0.706030534351145,0.7234271523178808,0.7087470449172577
diabetes.csv,customsmote,Random Forest,0.6,0.7575757575757576,0.7322847682119206,0.7322847682119206,0.7322847682119206
diabetes.csv,customsmote,XGBoost,0.6,0.7316017316017316,0.7078014184397163,0.7182947019867549,0.7114826752618856
diabetes.csv,customsmote,LightGBM,0.6,0.7316017316017316,0.7078014184397163,0.7182947019867549,0.7114826752618856
diabetes.csv,customsmote,Random Forest,0.8,0.7272727272727273,0.6998534679257571,0.703228476821192,0.7013972956891068
diabetes.csv,customsmote,XGBoost,0.8,0.70995670995671,0.6886222910216718,0.7017384105960265,0.6918466898954704
diabetes.csv,customsmote,LightGBM,0.8,0.7186147186147186,0.6991075550084629,0.7142384105960264,0.7023490930716623
diabetes.csv,customsmote,Random Forest,1.0,0.7142857142857143,0.6872493985565358,0.693294701986755,0.689718332790622
diabetes.csv,customsmote,XGBoost,1.0,0.7142857142857143,0.6938657407407407,0.7079884105960265,0.6971153846153846
diabetes.csv,customsmote,LightGBM,1.0,0.7142857142857143,0.6909211761025962,0.7021109271523178,0.694346431435445
diabetes.csv,adasyn,Random Forest,0.8,0.7316017316017316,0.7078014184397163,0.7182947019867549,0.7114826752618856
diabetes.csv,adasyn,XGBoost,0.8,0.7359307359307359,0.7154411764705882,0.7304221854304636,0.7194425087108014
diabetes.csv,adasyn,LightGBM,0.8,0.7186147186147186,0.697561919504644,0.7112996688741722,0.7010452961672473
diabetes.csv,adasyn,Random Forest,1.0,0.7316017316017316,0.7102810995496195,0.7241721854304636,0.7142001915708812
diabetes.csv,adasyn,XGBoost,1.0,0.7359307359307359,0.7168795199261424,0.7333609271523178,0.7206660719595599
diabetes.csv,adasyn,LightGBM,1.0,0.7272727272727273,0.7079935374673026,0.7237996688741721,0.711507582515611
diabetes.csv,borderline,Random Forest,0.6,0.7489177489177489,0.7224736048265461,0.7197847682119205,0.7210609593604265
diabetes.csv,borderline,XGBoost,0.6,0.7142857142857143,0.6923435316042864,0.7050496688741722,0.6957614942528736
diabetes.csv,borderline,LightGBM,0.6,0.7359307359307359,0.7129120879120878,0.724544701986755,0.7168264303370109
diabetes.csv,borderline,Random Forest,0.8,0.7445887445887446,0.7243808049535604,0.7399834437086092,0.7286411149825784
diabetes.csv,borderline,XGBoost,0.8,0.7316017316017316,0.7102810995496195,0.7241721854304636,0.7142001915708812
diabetes.csv,borderline,LightGBM,0.8,0.7272727272727273,0.7079935374673026,0.7237996688741721,0.711507582515611
diabetes.csv,borderline,Random Forest,1.0,0.7229437229437229,0.706030534351145,0.7234271523178808,0.7087470449172577
diabetes.csv,borderline,XGBoost,1.0,0.7012987012987013,0.6849200304645849,0.7009933774834437,0.6866164644816264
diabetes.csv,borderline,LightGBM,1.0,0.70995670995671,0.6937166793602436,0.7105546357615894,0.6957000452212894
dry_bean.csv,Original,Random Forest,,0.9982859941234085,0.9976794108467205,0.9981065403082725,0.9978887455591862
dry_bean.csv,Original,XGBoost,,1.0,1.0,1.0,1.0
dry_bean.csv,Original,LightGBM,,0.9997551420176298,0.9996392496392497,0.9997692130163858,0.9997039100084987
dry_bean.csv,smote,Random Forest,0.6,0.9980411361410382,0.9973858940045937,0.9979944626528742,0.9976833094243862
dry_bean.csv,smote,XGBoost,0.6,0.9970617042115573,0.9977010254968487,0.9969551919563927,0.9973174627075939
dry_bean.csv,smote,LightGBM,0.6,1.0,1.0,1.0,1.0
dry_bean.csv,smote,Random Forest,0.8,0.9985308521057786,0.9983270987324733,0.9983893193532765,0.9983578260913281
dry_bean.csv,smote,XGBoost,0.8,0.9987757100881489,0.9986497765656718,0.9987111582856623,0.9986768347776194
dry_bean.csv,smote,LightGBM,0.8,1.0,1.0,1.0,1.0
dry_bean.csv,smote,Random Forest,1.0,0.9985308521057786,0.9982096806974489,0.9985080286814922,0.9983577868113179
dry_bean.csv,smote,XGBoost,1.0,0.9995102840352595,0.9995157384987893,0.9996424101555517,0.9995784391855214
dry_bean.csv,smote,LightGBM,1.0,1.0,1.0,1.0,1.0
dry_bean.csv,customsmote,Random Forest,0.6,0.9985308521057786,0.9981600367081749,0.9983373272918864,0.9982475167301236
dry_bean.csv,customsmote,XGBoost,0.6,1.0,1.0,1.0,1.0
dry_bean.csv,customsmote,LightGBM,0.6,1.0,1.0,1.0,1.0
dry_bean.csv,customsmote,Random Forest,0.8,0.9985308521057786,0.9982803295952044,0.9983373272918864,0.9983071388958017
dry_bean.csv,customsmote,XGBoost,0.8,0.9995102840352595,0.9992803166606693,0.9995384260327718,0.9994080892139144
dry_bean.csv,customsmote,LightGBM,0.8,1.0,1.0,1.0,1.0
dry_bean.csv,customsmote,Random Forest,1.0,0.9990205680705191,0.9990372570852408,0.9989817699896933,0.9990092551842918
dry_bean.csv,customsmote,XGBoost,1.0,1.0,1.0,1.0,1.0
dry_bean.csv,customsmote,LightGBM,1.0,1.0,1.0,1.0,1.0
dry_bean.csv,adasyn,Random Forest,0.6,0.9992654260528894,0.9989231873653984,0.9991727322528904,0.9990452057442412
dry_bean.csv,adasyn,XGBoost,0.6,1.0,1.0,1.0,1.0
dry_bean.csv,adasyn,LightGBM,0.6,1.0,1.0,1.0,1.0
dry_bean.csv,adasyn,Random Forest,0.8,0.9995102840352595,0.9993967078007825,0.9995229646960281,0.9994592933812834
dry_bean.csv,adasyn,XGBoost,0.8,1.0,1.0,1.0,1.0
dry_bean.csv,adasyn,LightGBM,0.8,1.0,1.0,1.0,1.0
dry_bean.csv,adasyn,Random Forest,1.0,0.9982859941234085,0.997963478997307,0.9981463650286894,0.9980543435386267
dry_bean.csv,adasyn,XGBoost,1.0,1.0,1.0,1.0,1.0
dry_bean.csv,adasyn,LightGBM,1.0,1.0,1.0,1.0,1.0
dry_bean.csv,borderline,Random Forest,0.6,0.9987757100881489,0.998389276763337,0.9986989909446893,0.9985393698198648
dry_bean.csv,borderline,XGBoost,0.6,1.0,1.0,1.0,1.0
dry_bean.csv,borderline,LightGBM,0.6,1.0,1.0,1.0,1.0
dry_bean.csv,borderline,Random Forest,0.8,0.997796278158668,0.9975453974739722,0.997855492451067,0.9976956814203902
dry_bean.csv,borderline,XGBoost,0.8,1.0,1.0,1.0,1.0
dry_bean.csv,borderline,LightGBM,0.8,1.0,1.0,1.0,1.0
dry_bean.csv,borderline,Random Forest,1.0,0.9990205680705191,0.9989186360768377,0.9989817699896933,0.9989498195044166
dry_bean.csv,borderline,XGBoost,1.0,1.0,1.0,1.0,1.0
dry_bean.csv,borderline,LightGBM,1.0,0.9997551420176298,0.9997574581615328,0.9998212050777758,0.9997891726073656
ecoli.csv,Original,Random Forest,,0.9306930693069307,0.9325316820276498,0.9211277173913044,0.9264169840105276
ecoli.csv,Original,XGBoost,,0.9207920792079208,0.9224759615384616,0.9044610507246377,0.912352773556231
ecoli.csv,Original,LightGBM,,0.9108910891089109,0.8936407674772037,0.8844429347826087,0.8887681915090841
ecoli.csv,smote,Random Forest,0.6,0.9207920792079208,0.9297043010752688,0.9011096014492754,0.9142012833502196
ecoli.csv,smote,XGBoost,0.6,0.9108910891089109,0.9070336246200608,0.899026268115942,0.9027768121987394
ecoli.csv,smote,LightGBM,0.6,0.9207920792079208,0.9206916199158486,0.9269248188405798,0.923531801687482
ecoli.csv,smote,Random Forest,0.8,0.9207920792079208,0.9224759615384616,0.9044610507246377,0.912352773556231
ecoli.csv,smote,XGBoost,0.8,0.9207920792079208,0.9224759615384616,0.9044610507246377,0.912352773556231
ecoli.csv,smote,LightGBM,0.8,0.9108910891089109,0.9087430905040839,0.8956748188405798,0.9003127156659765
ecoli.csv,smote,Random Forest,1.0,0.9108910891089109,0.9070336246200608,0.899026268115942,0.9027768121987394
ecoli.csv,smote,XGBoost,1.0,0.9207920792079208,0.9123263888888888,0.9044610507246377,0.9049220234784221
ecoli.csv,smote,LightGBM,1.0,0.9108910891089109,0.9087430905040839,0.8956748188405798,0.9003127156659765
ecoli.csv,customsmote,Random Forest,0.6,0.9108910891089109,0.903739522888459,0.899026268115942,0.8933967466225531
ecoli.csv,customsmote,XGBoost,0.6,0.9207920792079208,0.9224759615384616,0.9044610507246377,0.912352773556231
ecoli.csv,customsmote,LightGBM,0.6,0.900990099009901,0.896780303030303,0.867776268115942,0.8795731799721161
ecoli.csv,customsmote,Random Forest,0.8,0.9405940594059405,0.9427083333333334,0.937794384057971,0.9398993365362618
ecoli.csv,customsmote,XGBoost,0.8,0.9306930693069307,0.9212374207333884,0.9211277173913044,0.9191002642191628
ecoli.csv,customsmote,LightGBM,0.8,0.9108910891089109,0.8980110386639213,0.8956748188405798,0.8967581925243215
ecoli.csv,customsmote,Random Forest,1.0,0.9306930693069307,0.9345801876000915,0.9323596014492754,0.933384536610343
ecoli.csv,customsmote,XGBoost,1.0,0.9306930693069307,0.9325316820276498,0.9211277173913044,0.9264169840105276
ecoli.csv,customsmote,LightGBM,1.0,0.900990099009901,0.8800050862829689,0.8644248188405798,0.8710189452124937
ecoli.csv,adasyn,Random Forest,0.6,0.9108910891089109,0.910258152173913,0.910258152173913,0.910258152173913
ecoli.csv,adasyn,XGBoost,0.6,0.9306930693069307,0.9325316820276498,0.9211277173913044,0.9264169840105276
ecoli.csv,adasyn,LightGBM,0.6,0.9108910891089109,0.9054135209334249,0.8844429347826087,0.8935995903737839
ecoli.csv,adasyn,Random Forest,0.8,0.9405940594059405,0.9427083333333334,0.937794384057971,0.9398993365362618
ecoli.csv,adasyn,XGBoost,0.8,0.9207920792079208,0.9179135209334248,0.9156929347826087,0.9167178699436764
ecoli.csv,adasyn,LightGBM,0.8,0.9207920792079208,0.9165387894288151,0.9269248188405798,0.9206916199158486
ecoli.csv,adasyn,Random Forest,1.0,0.9306930693069307,0.9325316820276498,0.9211277173913044,0.9264169840105276
ecoli.csv,adasyn,XGBoost,1.0,0.9306930693069307,0.9325316820276498,0.9211277173913044,0.9264169840105276
ecoli.csv,adasyn,LightGBM,1.0,0.9306930693069307,0.9325316820276498,0.9211277173913044,0.9264169840105276
ecoli.csv,borderline,Random Forest,0.6,0.9306930693069307,0.9212374207333884,0.9211277173913044,0.9191002642191628
ecoli.csv,borderline,XGBoost,0.6,0.9108910891089109,0.8897888421380707,0.910258152173913,0.8991484999797019
ecoli.csv,borderline,LightGBM,0.6,0.9108910891089109,0.910258152173913,0.910258152173913,0.910258152173913
ecoli.csv,borderline,Random Forest,0.8,0.9207920792079208,0.9224759615384616,0.9044610507246377,0.912352773556231
ecoli.csv,borderline,XGBoost,0.8,0.900990099009901,0.8860176282051282,0.867776268115942,0.8757836246200608
ecoli.csv,borderline,LightGBM,0.8,0.900990099009901,0.8977598566308244,0.8902400362318841,0.8912309912309913
ecoli.csv,borderline,Random Forest,1.0,0.9207920792079208,0.9248907674772037,0.9156929347826087,0.9200181915090841
ecoli.csv,borderline,XGBoost,1.0,0.900990099009901,0.8757836246200608,0.867776268115942,0.8715268121987394
ecoli.csv,borderline,LightGBM,1.0,0.9207920792079208,0.9206916199158486,0.9269248188405798,0.923531801687482
flare-F.csv,Original,Random Forest,,0.959375,0.7340764331210191,0.6104986218992734,0.647427748114247
flare-F.csv,Original,XGBoost,,0.959375,0.7355769230769231,0.6473314958656978,0.6799753827217478
flare-F.csv,Original,LightGBM,,0.94375,0.593426223651304,0.5655224254572788,0.5763459841129744
flare-F.csv,smote,Random Forest,0.6,0.94375,0.6742437489071516,0.7496867952894011,0.7039473684210527
flare-F.csv,smote,XGBoost,0.6,0.95625,0.714327743453957,0.6825357053370082,0.696969696969697
flare-F.csv,smote,LightGBM,0.6,0.953125,0.685483870967742,0.6440741668754698,0.6617574519061377
flare-F.csv,smote,Random Forest,0.8,0.946875,0.6845106696100074,0.7513154597845151,0.7118491445521479
flare-F.csv,smote,XGBoost,0.8,0.95625,0.714327743453957,0.6825357053370082,0.696969696969697
flare-F.csv,smote,LightGBM,0.8,0.95,0.6672550750220654,0.6424455023803558,0.6536796536796536
flare-F.csv,smote,Random Forest,1.0,0.94375,0.6742437489071516,0.7496867952894011,0.7039473684210527
flare-F.csv,smote,XGBoost,1.0,0.95,0.6792783763467802,0.6792783763467802,0.6792783763467802
flare-F.csv,smote,LightGBM,1.0,0.95625,0.7077527688460163,0.6457028313705838,0.6704913209767579
flare-F.csv,customsmote,Random Forest,0.6,0.91875,0.6193907217798003,0.736657479328489,0.6533333333333333
flare-F.csv,customsmote,XGBoost,0.6,0.921875,0.6244113029827315,0.738286143823603,0.6586885106019882
flare-F.csv,customsmote,LightGBM,0.6,0.921875,0.6342954990215264,0.7751190177900276,0.6742538376969747
flare-F.csv,customsmote,Random Forest,0.8,0.90625,0.6025226029690813,0.730142821348033,0.6339231238560098
flare-F.csv,customsmote,XGBoost,0.8,0.91875,0.6193907217798003,0.736657479328489,0.6533333333333333
flare-F.csv,customsmote,LightGBM,0.8,0.91875,0.6081355932203389,0.6998246053620647,0.6363000524567233
flare-F.csv,customsmote,Random Forest,1.0,0.896875,0.5815972222222222,0.6884239538962666,0.6056022408963585
flare-F.csv,customsmote,XGBoost,1.0,0.90625,0.6025226029690813,0.730142821348033,0.6339231238560098
flare-F.csv,customsmote,LightGBM,1.0,0.903125,0.5879310344827586,0.6916812828864947,0.6135717346422033
flare-F.csv,adasyn,Random Forest,0.6,0.946875,0.6338709677419355,0.6039839639188174,0.6166584454936227
flare-F.csv,adasyn,XGBoost,0.6,0.953125,0.6953463203463204,0.6809070408418942,0.6878048780487804
flare-F.csv,adasyn,LightGBM,0.6,0.95625,0.7077527688460163,0.6457028313705838,0.6704913209767579
flare-F.csv,adasyn,Random Forest,0.8,0.94375,0.6201824065901735,0.6023552994237034,0.6103896103896104
flare-F.csv,adasyn,XGBoost,0.8,0.946875,0.6654995331465919,0.6776497118516662,0.6713189535375506
flare-F.csv,adasyn,LightGBM,0.8,0.953125,0.685483870967742,0.6440741668754698,0.6617574519061377
flare-F.csv,adasyn,Random Forest,1.0,0.946875,0.6338709677419355,0.6039839639188174,0.6166584454936227
flare-F.csv,adasyn,XGBoost,1.0,0.953125,0.685483870967742,0.6440741668754698,0.6617574519061377
flare-F.csv,adasyn,LightGBM,1.0,0.95625,0.7077527688460163,0.6457028313705838,0.6704913209767579
flare-F.csv,borderline,Random Forest,0.6,0.946875,0.6338709677419355,0.6039839639188174,0.6166584454936227
flare-F.csv,borderline,XGBoost,0.6,0.953125,0.6953463203463204,0.6809070408418942,0.6878048780487804
flare-F.csv,borderline,LightGBM,0.6,0.953125,0.685483870967742,0.6440741668754698,0.6617574519061377
flare-F.csv,borderline,Random Forest,0.8,0.946875,0.6338709677419355,0.6039839639188174,0.6166584454936227
flare-F.csv,borderline,XGBoost,0.8,0.946875,0.652056277056277,0.6408168378852418,0.6461788617886179
flare-F.csv,borderline,LightGBM,0.8,0.953125,0.671474358974359,0.6072412929090454,0.6307408262174014
flare-F.csv,borderline,Random Forest,1.0,0.946875,0.6338709677419355,0.6039839639188174,0.6166584454936227
flare-F.csv,borderline,XGBoost,1.0,0.946875,0.652056277056277,0.6408168378852418,0.6461788617886179
flare-F.csv,borderline,LightGBM,1.0,0.959375,0.7370967741935484,0.6841643698321223,0.7068564583186526
healthcare-stroke.csv,Original,Random Forest,,0.9517990495587237,0.9758831521739131,0.5069444444444444,0.501342208278302
healthcare-stroke.csv,Original,XGBoost,,0.9511201629327902,0.7258667573079538,0.5065875565072567,0.5009786945720094
healthcare-stroke.csv,Original,LightGBM,,0.9463679565512559,0.5313069216757741,0.5040893409469427,0.49855859349751147
healthcare-stroke.csv,smote,Random Forest,0.6,0.93346911065852,0.5461319879378335,0.5236586961694029,0.5290306162399185
healthcare-stroke.csv,smote,XGBoost,0.6,0.93346911065852,0.5559508527416102,0.5302462526766595,0.5372675984100526
healthcare-stroke.csv,smote,LightGBM,0.6,0.9375424304141209,0.5601178101178101,0.5258000237925292,0.5328452055927857
healthcare-stroke.csv,smote,Random Forest,0.8,0.9341479972844535,0.5752146068946723,0.5437782536283607,0.5536767990403868
healthcare-stroke.csv,smote,XGBoost,0.8,0.9314324507807196,0.5863944734011748,0.56211337140138,0.5715421234977494
healthcare-stroke.csv,smote,LightGBM,0.8,0.9341479972844535,0.5481323266441486,0.5240155841065905,0.5296454918639906
healthcare-stroke.csv,smote,Random Forest,1.0,0.9307535641547862,0.5716447368421053,0.5485813704496788,0.5569532908704883
healthcare-stroke.csv,smote,XGBoost,1.0,0.9293957909029192,0.5678636683063949,0.5478675945753033,0.5553568940695677
healthcare-stroke.csv,smote,LightGBM,1.0,0.9341479972844535,0.5581005796883234,0.5306031406138473,0.5379503481193793
healthcare-stroke.csv,customsmote,Random Forest,0.6,0.9083503054989817,0.5638912229776182,0.582916964073281,0.571519070531122
healthcare-stroke.csv,customsmote,XGBoost,0.6,0.9090291921249152,0.5525639973744667,0.5635111824886986,0.5572011844938981
healthcare-stroke.csv,customsmote,LightGBM,0.6,0.9151391717583164,0.5463502935420743,0.5469605044016179,0.5466520577626217
healthcare-stroke.csv,customsmote,Random Forest,0.8,0.8988458927359131,0.5694022069684594,0.6108583154889364,0.5829059016923062
healthcare-stroke.csv,customsmote,XGBoost,0.8,0.9015614392396469,0.5481699044540023,0.5661729716868903,0.5547798861440522
healthcare-stroke.csv,customsmote,LightGBM,0.8,0.9158180583842498,0.5621863799283154,0.5670800618605758,0.5644921316165952
healthcare-stroke.csv,customsmote,Random Forest,1.0,0.8608282416836388,0.5500889566653958,0.6172228170354508,0.5599492862919973
healthcare-stroke.csv,customsmote,XGBoost,1.0,0.8737270875763747,0.5452231619782795,0.591065905305734,0.5543043987506507
healthcare-stroke.csv,customsmote,LightGBM,1.0,0.8832315003394433,0.5629678735339112,0.622412562455389,0.5775428533315548
healthcare-stroke.csv,adasyn,Random Forest,0.6,0.93346911065852,0.5648203070481508,0.5368338091839163,0.5452099505998589
healthcare-stroke.csv,adasyn,XGBoost,0.6,0.9341479972844535,0.5481323266441486,0.5240155841065905,0.5296454918639906
healthcare-stroke.csv,adasyn,LightGBM,0.6,0.9389002036659878,0.5534261868055925,0.5199262431596479,0.5250157647328595
healthcare-stroke.csv,adasyn,Random Forest,0.8,0.9287169042769857,0.559160742948865,0.5409231501308589,0.5475316316828787
healthcare-stroke.csv,adasyn,XGBoost,0.8,0.9300746775288526,0.546690518783542,0.5284618129907209,0.5339824612596563
healthcare-stroke.csv,adasyn,LightGBM,0.8,0.9314324507807196,0.5188654877806477,0.5094129193433262,0.5102494296728148
healthcare-stroke.csv,adasyn,Random Forest,1.0,0.9280380176510523,0.5643709738537325,0.5471538187009279,0.5537996387828353
healthcare-stroke.csv,adasyn,XGBoost,1.0,0.9321113374066531,0.5685158088936956,0.5427075898167976,0.5512976727184111
healthcare-stroke.csv,adasyn,LightGBM,1.0,0.9348268839103869,0.5603688239387613,0.530960028551035,0.5386422363166549
healthcare-stroke.csv,borderline,Random Forest,0.6,0.9355057705363204,0.5524936868686869,0.524729359980966,0.5308995826419269
healthcare-stroke.csv,borderline,XGBoost,0.6,0.9300746775288526,0.546690518783542,0.5284618129907209,0.5339824612596563
healthcare-stroke.csv,borderline,LightGBM,0.6,0.9361846571622539,0.5548772553782095,0.5250862479181537,0.5315392735343475
healthcare-stroke.csv,borderline,Random Forest,0.8,0.9361846571622539,0.5548772553782095,0.5250862479181537,0.5315392735343475
healthcare-stroke.csv,borderline,XGBoost,0.8,0.9300746775288526,0.546690518783542,0.5284618129907209,0.5339824612596563
healthcare-stroke.csv,borderline,LightGBM,0.8,0.9348268839103869,0.5389052741151978,0.5177849155365215,0.5215720240350782
healthcare-stroke.csv,borderline,Random Forest,1.0,0.9300746775288526,0.546690518783542,0.5284618129907209,0.5339824612596563
healthcare-stroke.csv,borderline,XGBoost,1.0,0.9300746775288526,0.5550186741363212,0.5350493694979777,0.5416247473511524
healthcare-stroke.csv,borderline,LightGBM,1.0,0.9375424304141209,0.5601178101178101,0.5258000237925292,0.5328452055927857
landsat_satellite.csv,Original,Random Forest,,0.9067840497151735,0.9006283044148934,0.8857052867926588,0.8921020126752518
landsat_satellite.csv,Original,XGBoost,,0.9109269808389435,0.9043314382280795,0.8952269235839294,0.8989962317513713
landsat_satellite.csv,Original,LightGBM,,0.9114448472294148,0.9035951923411024,0.8946523645426455,0.8982486652935515
landsat_satellite.csv,smote,Random Forest,0.6,0.9109269808389435,0.9025241862700448,0.8975267604037658,0.8998444207572717
landsat_satellite.csv,smote,XGBoost,0.6,0.9114448472294148,0.9027166046014669,0.8989418799541095,0.9005399682923251
landsat_satellite.csv,smote,LightGBM,0.6,0.9150699119627136,0.9060325227259473,0.9026412893652597,0.9039481222051111
landsat_satellite.csv,smote,Random Forest,0.8,0.9062661833247022,0.8953858026802294,0.8959445079831717,0.8954562604241687
landsat_satellite.csv,smote,XGBoost,0.8,0.9104091144484723,0.90330087908135,0.8979463166896489,0.900460166813078
landsat_satellite.csv,smote,LightGBM,0.8,0.9145520455722423,0.9068035799753532,0.9013921001997448,0.9037565840178412
landsat_satellite.csv,smote,Random Forest,1.0,0.9073019161056447,0.8945768066146087,0.8976164735807771,0.8958405146513077
landsat_satellite.csv,smote,XGBoost,1.0,0.9088555152770585,0.89991726495677,0.8980274150697863,0.8988026772482298
landsat_satellite.csv,smote,LightGBM,1.0,0.9161056447436562,0.9082271899750042,0.9045390892687367,0.9060630864963297
landsat_satellite.csv,customsmote,Random Forest,0.6,0.9088555152770585,0.9004088012036138,0.8919507947953776,0.8957281907590534
landsat_satellite.csv,customsmote,XGBoost,0.6,0.9078197824961161,0.899439322748655,0.8948821462630714,0.8968317341028573
landsat_satellite.csv,customsmote,LightGBM,0.6,0.9119627136198861,0.9037046537222837,0.8963455579304679,0.8994360181369974
landsat_satellite.csv,customsmote,Random Forest,0.8,0.9073019161056447,0.8969769140426923,0.8951752847120965,0.895873597047812
landsat_satellite.csv,customsmote,XGBoost,0.8,0.909891248058001,0.9010132650074497,0.899830404614329,0.9003178985889733
landsat_satellite.csv,customsmote,LightGBM,0.8,0.9150699119627136,0.9064559898775935,0.9008460585169238,0.9031736049369785
landsat_satellite.csv,customsmote,Random Forest,1.0,0.9109269808389435,0.900479927601349,0.902870162401446,0.901427008190657
landsat_satellite.csv,customsmote,XGBoost,1.0,0.9078197824961161,0.8980958987617812,0.896776149069494,0.8973416120542836
landsat_satellite.csv,customsmote,LightGBM,1.0,0.9119627136198861,0.9042850169969795,0.8972405324053597,0.9003247639551543
landsat_satellite.csv,borderline,Random Forest,0.6,0.909891248058001,0.8980532511224678,0.9000467684537313,0.8988245041658254
landsat_satellite.csv,borderline,XGBoost,0.6,0.9124805800103574,0.9047385148462649,0.9028468134882398,0.903596449566078
landsat_satellite.csv,borderline,LightGBM,0.6,0.9161056447436562,0.9084597293155086,0.901983792535682,0.9047178587258055
landsat_satellite.csv,borderline,Random Forest,0.8,0.9062661833247022,0.8943664494537275,0.8987603794668741,0.8961638818903023
landsat_satellite.csv,borderline,XGBoost,0.8,0.9062661833247022,0.8980123982942022,0.8959112625693194,0.8967998311040019
landsat_satellite.csv,borderline,LightGBM,0.8,0.9155877783531848,0.9071382050780415,0.9021618291583337,0.9042827951678857
landsat_satellite.csv,borderline,Random Forest,1.0,0.9124805800103574,0.9012566783408488,0.9015993522434277,0.901058922248958
landsat_satellite.csv,borderline,XGBoost,1.0,0.9104091144484723,0.9006760879295764,0.8991087796962477,0.8995293053621328
landsat_satellite.csv,borderline,LightGBM,1.0,0.9155877783531848,0.9086040284711325,0.9028528091309641,0.9051973207532225
new_thyroid.csv,Original,Random Forest,,0.9846153846153847,0.9929078014184397,0.9583333333333334,0.9741935483870968
